log_no_quest_id	gid	cid	log_ts	aid	a_detail	uid	vid	sessionid	session_seqid	client_ts	multiplayer_uid	multiplayer_seqid										
1272	1800	1	1	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	7	22345	22345	0		1526253581	98B98F21-2072-7657-A505-A4033BF190AF	NULL	1	5	7	1.52625E+12	NULL	0
1273	1800	1	1	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	7	23553	23553	0		1526253581	98B98F21-2072-7657-A505-A4033BF190AF	NULL	1	6	8	1.52625E+12	NULL	0
1274	1800	1	1	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	7	26769	26769	0		1526253584	98B98F21-2072-7657-A505-A4033BF190AF	NULL	1	7	9	1.52625E+12	NULL	0
1275	1800	1	1	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	7	27088	27088	0		1526253587	98B98F21-2072-7657-A505-A4033BF190AF	NULL	1	8	10	1.52625E+12	NULL	0
1276	1800	1	1	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	7	27239	27239	0		1526253587	98B98F21-2072-7657-A505-A4033BF190AF	NULL	1	9	11	1.52625E+12	NULL	0
1277	1800	1	1	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	7	27401	27401	0		1526253587	98B98F21-2072-7657-A505-A4033BF190AF	NULL	1	10	12	1.52625E+12	NULL	0
1278	1800	1	1	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	7	27672	27672	0		1526253587	98B98F21-2072-7657-A505-A4033BF190AF	NULL	1	11	13	1.52625E+12	NULL	0
1279	1800	1	1	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	7	27920	27920	0		1526253587	98B98F21-2072-7657-A505-A4033BF190AF	NULL	1	12	14	1.52625E+12	NULL	0
1280	1800	1	1	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	7	28127	28127	0		1526253587	98B98F21-2072-7657-A505-A4033BF190AF	NULL	1	13	15	1.52625E+12	NULL	0
1281	1800	1	1	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	7	28689	28689	0		1526253587	98B98F21-2072-7657-A505-A4033BF190AF	NULL	1	14	16	1.52625E+12	NULL	0
1282	1800	1	1	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	3	45390	45390	0		1526253603	98B98F21-2072-7657-A505-A4033BF190AF	NULL	1	15	17	1.52625E+12	NULL	0
1283	1800	1	3	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	9	19045	19045	0		1526253690	41508860-E38F-6957-980B-DBD7E09DD8A3	NULL	1	2	23	1.52625E+12	NULL	0
1284	1800	1	3	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	8	23185	23185	0		1526253693	41508860-E38F-6957-980B-DBD7E09DD8A3	NULL	1	3	24	1.52625E+12	NULL	0
1285	1800	1	3	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	7	23209	23209	0		1526253693	41508860-E38F-6957-980B-DBD7E09DD8A3	NULL	1	4	25	1.52625E+12	NULL	0
1286	1800	1	3	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	8	23689	23689	0		1526253693	41508860-E38F-6957-980B-DBD7E09DD8A3	NULL	1	5	26	1.52625E+12	NULL	0
1287	1800	1	3	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	7	23693	23693	0		1526253693	41508860-E38F-6957-980B-DBD7E09DD8A3	NULL	1	6	27	1.52625E+12	NULL	0
1288	1800	1	3	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	8	23858	23858	0		1526253693	41508860-E38F-6957-980B-DBD7E09DD8A3	NULL	1	7	28	1.52625E+12	NULL	0
1289	1800	1	3	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	7	23862	23862	0		1526253693	41508860-E38F-6957-980B-DBD7E09DD8A3	NULL	1	8	29	1.52625E+12	NULL	0
1290	1800	1	3	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	8	24007	24007	0		1526253693	41508860-E38F-6957-980B-DBD7E09DD8A3	NULL	1	9	30	1.52625E+12	NULL	0
1291	1800	1	3	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	7	24011	24011	0		1526253693	41508860-E38F-6957-980B-DBD7E09DD8A3	NULL	1	10	31	1.52625E+12	NULL	0
1292	1800	1	3	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	8	24157	24157	0		1526253696	41508860-E38F-6957-980B-DBD7E09DD8A3	NULL	1	11	32	1.52625E+12	NULL	0
1293	1800	1	3	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	7	24165	24165	0		1526253696	41508860-E38F-6957-980B-DBD7E09DD8A3	NULL	1	12	33	1.52625E+12	NULL	0
1294	1800	1	3	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	7	30642	30642	0		1526253702	41508860-E38F-6957-980B-DBD7E09DD8A3	NULL	1	13	34	1.52625E+12	NULL	0
1295	1800	1	3	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	3	56555	56555	0		1526253726	41508860-E38F-6957-980B-DBD7E09DD8A3	NULL	1	14	35	1.52625E+12	NULL	0
1296	1800	1	4	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	10	14682	14682	0		1526253744	E205035B-E222-41B7-78AB-079DFBAA04E5	NULL	1	2	38	1.52625E+12	NULL	0
1297	1800	1	5	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	6	20204	20204	0		1526253789	D3C9BD2F-A64C-A767-00F3-68DED1FFDB38	NULL	1	2	42	1.52625E+12	NULL	0
1298	1800	1	5	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	2	39350	39350	0		1526253807	D3C9BD2F-A64C-A767-00F3-68DED1FFDB38	NULL	1	3	43	1.52625E+12	NULL	0
1299	1800	1	6	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	2	22980	22980	0		1526253834	23DF7262-18E9-894C-1079-EA3D2D070F5A	NULL	1	2	47	1.52625E+12	NULL	0
1300	1800	1	7	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	6	101094	101094	0		1526253939	62BC4A32-10A9-737B-36C6-A02B7C2206AF	NULL	1	2	51	1.52625E+12	NULL	0
1301	1800	1	7	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	6	121342	121342	0		1526253960	62BC4A32-10A9-737B-36C6-A02B7C2206AF	NULL	1	3	52	1.52625E+12	NULL	0
1302	1800	1	7	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	6	141340	141340	0		1526253981	62BC4A32-10A9-737B-36C6-A02B7C2206AF	NULL	1	4	53	1.52625E+12	NULL	0
1303	1800	1	7	0	NULL	60DEB235-B0BE-50C4-F73F-619DA29C7852	2	0	2	148337	148337	0		1526253985	62BC4A32-10A9-737B-36C6-A02B7C2206AF	NULL	1	5	54	1.52625E+12	NULL	0
1304	1800	1	1	0	NULL	084E8882-D063-4AEA-B703-2C21599DB579	2	0	7	9715	9715	0		1526254758	6438C154-807F-5E84-7995-61D35DCB39C3	NULL	1	2	4	1.52625E+12	NULL	0
1305	1800	1	1	0	NULL	084E8882-D063-4AEA-B703-2C21599DB579	2	0	7	10139	10139	0		1526254758	6438C154-807F-5E84-7995-61D35DCB39C3	NULL	1	3	5	1.52625E+12	NULL	0
1306	1800	1	1	0	NULL	084E8882-D063-4AEA-B703-2C21599DB579	2	0	7	10846	10846	0		1526254758	6438C154-807F-5E84-7995-61D35DCB39C3	NULL	1	4	6	1.52625E+12	NULL	0
1307	1800	1	1	0	NULL	084E8882-D063-4AEA-B703-2C21599DB579	2	0	7	11862	11862	0		1526254758	6438C154-807F-5E84-7995-61D35DCB39C3	NULL	1	5	7	1.52625E+12	NULL	0
1308	1800	1	1	0	NULL	084E8882-D063-4AEA-B703-2C21599DB579	2	0	7	12666	12666	0		1526254761	6438C154-807F-5E84-7995-61D35DCB39C3	NULL	1	6	8	1.52625E+12	NULL	0
1309	1800	1	1	0	NULL	084E8882-D063-4AEA-B703-2C21599DB579	2	0	7	12935	12935	0		1526254761	6438C154-807F-5E84-7995-61D35DCB39C3	NULL	1	7	9	1.52625E+12	NULL	0
1310	1800	1	1	0	NULL	084E8882-D063-4AEA-B703-2C21599DB579	2	0	7	13567	13567	0		1526254761	6438C154-807F-5E84-7995-61D35DCB39C3	NULL	1	8	10	1.52625E+12	NULL	0
1311	1800	1	1	0	NULL	084E8882-D063-4AEA-B703-2C21599DB579	2	0	7	13855	13855	0		1526254761	6438C154-807F-5E84-7995-61D35DCB39C3	NULL	1	9	11	1.52625E+12	NULL	0
1312	1800	1	1	0	NULL	084E8882-D063-4AEA-B703-2C21599DB579	2	0	3	26047	26047	0		1526254772	6438C154-807F-5E84-7995-61D35DCB39C3	NULL	1	10	12	1.52625E+12	NULL	0
1313	1800	1	3	0	NULL	084E8882-D063-4AEA-B703-2C21599DB579	2	0	9	13764	13764	0		1526254875	11E26E30-F50B-8422-764E-8AE3871A588D	NULL	1	2	18	1.52625E+12	NULL	0
1314	1800	1	3	0	NULL	084E8882-D063-4AEA-B703-2C21599DB579	2	0	3	37103	37103	0		1526254897	11E26E30-F50B-8422-764E-8AE3871A588D	NULL	1	3	19	1.52625E+12	NULL	0
1315	1800	1	7	0	NULL	A4A57115-D538-6589-FB56-1D5EA6011C7C	1	0	2	12000	12000	0		1526257842	E4185F27-022E-EA89-9B99-A327D6C6C0E7	NULL	1	2	3	1.52626E+12	NULL	0
1316	1800	1	4	0	NULL	084E8882-D063-4AEA-B703-2C21599DB579	2	0	10	7811888	7811888	0		1526262714	D406E296-7998-5F51-F880-F68689B626E2	NULL	1	2	22	1.52626E+12	NULL	0
1317	1800	1	5	0	NULL	084E8882-D063-4AEA-B703-2C21599DB579	2	0	6	17296	17296	0		1526262767	95C157C4-13BE-AE72-FF9C-7758BA65A3DB	NULL	1	2	26	1.52626E+12	NULL	0
1318	1800	1	5	0	NULL	084E8882-D063-4AEA-B703-2C21599DB579	2	0	3	41342	41342	0		1526262791	95C157C4-13BE-AE72-FF9C-7758BA65A3DB	NULL	1	3	27	1.52626E+12	NULL	0
1319	1800	1	1	0	NULL	4B698C96-2671-B10E-146D-0D1A13494B60	2	0	7	15223	15223	0		1526263453	F9AEB2BA-3A88-CB3D-33CE-89B3725504CB	NULL	1	2	4	1.52626E+12	NULL	0
1320	1800	1	1	0	NULL	4B698C96-2671-B10E-146D-0D1A13494B60	2	0	7	16007	16007	0		1526263453	F9AEB2BA-3A88-CB3D-33CE-89B3725504CB	NULL	1	3	5	1.52626E+12	NULL	0
1321	1800	1	1	0	NULL	4B698C96-2671-B10E-146D-0D1A13494B60	2	0	7	16927	16927	0		1526263453	F9AEB2BA-3A88-CB3D-33CE-89B3725504CB	NULL	1	4	6	1.52626E+12	NULL	0
1322	1800	1	1	0	NULL	4B698C96-2671-B10E-146D-0D1A13494B60	2	0	7	17717	17717	0		1526263453	F9AEB2BA-3A88-CB3D-33CE-89B3725504CB	NULL	1	5	7	1.52626E+12	NULL	0
1323	1800	1	1	0	NULL	4B698C96-2671-B10E-146D-0D1A13494B60	2	0	7	21221	21221	0		1526263459	F9AEB2BA-3A88-CB3D-33CE-89B3725504CB	NULL	1	9	11	1.52626E+12	NULL	0
1324	1800	1	1	0	NULL	4B698C96-2671-B10E-146D-0D1A13494B60	2	0	7	18093	18093	0		1526263456	F9AEB2BA-3A88-CB3D-33CE-89B3725504CB	NULL	1	6	8	1.52626E+12	NULL	0
1325	1800	1	1	0	NULL	4B698C96-2671-B10E-146D-0D1A13494B60	2	0	7	18877	18877	0		1526263456	F9AEB2BA-3A88-CB3D-33CE-89B3725504CB	NULL	1	7	9	1.52626E+12	NULL	0
1326	1800	1	1	0	NULL	4B698C96-2671-B10E-146D-0D1A13494B60	2	0	7	19619	19619	0		1526263456	F9AEB2BA-3A88-CB3D-33CE-89B3725504CB	NULL	1	8	10	1.52626E+12	NULL	0
1327	1800	1	1	0	NULL	4B698C96-2671-B10E-146D-0D1A13494B60	2	0	3	34395	34395	0		1526263470	F9AEB2BA-3A88-CB3D-33CE-89B3725504CB	NULL	1	10	12	1.52626E+12	NULL	0
1328	1800	1	3	0	NULL	4B698C96-2671-B10E-146D-0D1A13494B60	2	0	8	8560	8560	0		1526263549	72F7C4F7-9595-D0F1-4D41-9068E0F6FCC1	NULL	1	2	18	1.52626E+12	NULL	0
1329	1800	1	3	0	NULL	4B698C96-2671-B10E-146D-0D1A13494B60	2	0	7	8563	8563	0		1526263549	72F7C4F7-9595-D0F1-4D41-9068E0F6FCC1	NULL	1	3	19	1.52626E+12	NULL	0
1330	1800	1	3	0	NULL	4B698C96-2671-B10E-146D-0D1A13494B60	2	0	8	9156	9156	0		1526263552	72F7C4F7-9595-D0F1-4D41-9068E0F6FCC1	NULL	1	4	20	1.52626E+12	NULL	0
1331	1800	1	3	0	NULL	4B698C96-2671-B10E-146D-0D1A13494B60	2	0	7	9160	9160	0		1526263552	72F7C4F7-9595-D0F1-4D41-9068E0F6FCC1	NULL	1	5	21	1.52626E+12	NULL	0
1332	1800	1	3	0	NULL	4B698C96-2671-B10E-146D-0D1A13494B60	2	0	8	10805	10805	0		1526263552	72F7C4F7-9595-D0F1-4D41-9068E0F6FCC1	NULL	1	6	22	1.52626E+12	NULL	0
1333	1800	1	3	0	NULL	4B698C96-2671-B10E-146D-0D1A13494B60	2	0	7	10810	10810	0		1526263552	72F7C4F7-9595-D0F1-4D41-9068E0F6FCC1	NULL	1	7	23	1.52626E+12	NULL	0
1334	1800	1	3	0	NULL	4B698C96-2671-B10E-146D-0D1A13494B60	2	0	8	11089	11089	0		1526263552	72F7C4F7-9595-D0F1-4D41-9068E0F6FCC1	NULL	1	8	24	1.52626E+12	NULL	0
1335	1800	1	3	0	NULL	4B698C96-2671-B10E-146D-0D1A13494B60	2	0	7	11093	11093	0		1526263552	72F7C4F7-9595-D0F1-4D41-9068E0F6FCC1	NULL	1	9	25	1.52626E+12	NULL	0
1336	1800	1	3	0	NULL	4B698C96-2671-B10E-146D-0D1A13494B60	2	0	7	27857	27857	0		1526263570	72F7C4F7-9595-D0F1-4D41-9068E0F6FCC1	NULL	1	10	26	1.52626E+12	NULL	0
1337	1800	1	3	0	NULL	4B698C96-2671-B10E-146D-0D1A13494B60	2	0	7	29380	29380	0		1526263570	72F7C4F7-9595-D0F1-4D41-9068E0F6FCC1	NULL	1	11	27	1.52626E+12	NULL	0
1338	1800	1	3	0	NULL	4B698C96-2671-B10E-146D-0D1A13494B60	2	0	7	30122	30122	0		1526263573	72F7C4F7-9595-D0F1-4D41-9068E0F6FCC1	NULL	1	12	28	1.52626E+12	NULL	0
1339	1800	1	3	0	NULL	4B698C96-2671-B10E-146D-0D1A13494B60	2	0	7	30876	30876	0		1526263573	72F7C4F7-9595-D0F1-4D41-9068E0F6FCC1	NULL	1	13	29	1.52626E+12	NULL	0
1340	1800	1	3	0	NULL	4B698C96-2671-B10E-146D-0D1A13494B60	2	0	7	32011	32011	0		1526263573	72F7C4F7-9595-D0F1-4D41-9068E0F6FCC1	NULL	1	14	30	1.52626E+12	NULL	0
1341	1800	1	3	0	NULL	4B698C96-2671-B10E-146D-0D1A13494B60	2	0	3	57524	57524	0		1526263598	72F7C4F7-9595-D0F1-4D41-9068E0F6FCC1	NULL	1	15	31	1.52626E+12	NULL	0
1342	1800	1	4	0	NULL	4B698C96-2671-B10E-146D-0D1A13494B60	2	0	10	12478	12478	0		1526263616	DF6139A3-88D2-B51F-3802-D5FC933425D1	NULL	1	2	34	1.52626E+12	NULL	0
1343	1800	1	1	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	12052	12052	0		1526265888	DFD46C95-0AA1-2EF6-27B0-195CB29D4791	NULL	1	2	4	1.52627E+12	NULL	0
1344	1800	1	1	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	13701	13701	0		1526265888	DFD46C95-0AA1-2EF6-27B0-195CB29D4791	NULL	1	3	5	1.52627E+12	NULL	0
1345	1800	1	1	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	14163	14163	0		1526265888	DFD46C95-0AA1-2EF6-27B0-195CB29D4791	NULL	1	4	6	1.52627E+12	NULL	0
1346	1800	1	1	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	14751	14751	0		1526265888	DFD46C95-0AA1-2EF6-27B0-195CB29D4791	NULL	1	5	7	1.52627E+12	NULL	0
1347	1800	1	1	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	15465	15465	0		1526265891	DFD46C95-0AA1-2EF6-27B0-195CB29D4791	NULL	1	6	8	1.52627E+12	NULL	0
1348	1800	1	1	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	19567	19567	0		1526265894	DFD46C95-0AA1-2EF6-27B0-195CB29D4791	NULL	1	7	9	1.52627E+12	NULL	0
1349	1800	1	1	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	19739	19739	0		1526265894	DFD46C95-0AA1-2EF6-27B0-195CB29D4791	NULL	1	8	10	1.52627E+12	NULL	0
1350	1800	1	1	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	20470	20470	0		1526265894	DFD46C95-0AA1-2EF6-27B0-195CB29D4791	NULL	1	9	11	1.52627E+12	NULL	0
1351	1800	1	1	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	20613	20613	0		1526265894	DFD46C95-0AA1-2EF6-27B0-195CB29D4791	NULL	1	10	12	1.52627E+12	NULL	0
1352	1800	1	1	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	21226	21226	0		1526265897	DFD46C95-0AA1-2EF6-27B0-195CB29D4791	NULL	1	11	13	1.52627E+12	NULL	0
1353	1800	1	1	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	21381	21381	0		1526265897	DFD46C95-0AA1-2EF6-27B0-195CB29D4791	NULL	1	12	14	1.52627E+12	NULL	0
1354	1800	1	1	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	21554	21554	0		1526265897	DFD46C95-0AA1-2EF6-27B0-195CB29D4791	NULL	1	13	15	1.52627E+12	NULL	0
1355	1800	1	1	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	21704	21704	0		1526265897	DFD46C95-0AA1-2EF6-27B0-195CB29D4791	NULL	1	14	16	1.52627E+12	NULL	0
1356	1800	1	1	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	22201	22201	0		1526265897	DFD46C95-0AA1-2EF6-27B0-195CB29D4791	NULL	1	15	17	1.52627E+12	NULL	0
1357	1800	1	1	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	22356	22356	0		1526265897	DFD46C95-0AA1-2EF6-27B0-195CB29D4791	NULL	1	16	18	1.52627E+12	NULL	0
1358	1800	1	1	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	22528	22528	0		1526265897	DFD46C95-0AA1-2EF6-27B0-195CB29D4791	NULL	1	17	19	1.52627E+12	NULL	0
1359	1800	1	1	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	23518	23518	0		1526265897	DFD46C95-0AA1-2EF6-27B0-195CB29D4791	NULL	1	18	20	1.52627E+12	NULL	0
1360	1800	1	1	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	24412	24412	0		1526265900	DFD46C95-0AA1-2EF6-27B0-195CB29D4791	NULL	1	19	21	1.52627E+12	NULL	0
1361	1800	1	1	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	25472	25472	0		1526265900	DFD46C95-0AA1-2EF6-27B0-195CB29D4791	NULL	1	20	22	1.52627E+12	NULL	0
1362	1800	1	1	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	25924	25924	0		1526265900	DFD46C95-0AA1-2EF6-27B0-195CB29D4791	NULL	1	21	23	1.52627E+12	NULL	0
1363	1800	1	1	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	26540	26540	0		1526265900	DFD46C95-0AA1-2EF6-27B0-195CB29D4791	NULL	1	22	24	1.52627E+12	NULL	0
1364	1800	1	1	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	26704	26704	0		1526265900	DFD46C95-0AA1-2EF6-27B0-195CB29D4791	NULL	1	23	25	1.52627E+12	NULL	0
1365	1800	1	1	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	26876	26876	0		1526265900	DFD46C95-0AA1-2EF6-27B0-195CB29D4791	NULL	1	24	26	1.52627E+12	NULL	0
1366	1800	1	1	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	27040	27040	0		1526265903	DFD46C95-0AA1-2EF6-27B0-195CB29D4791	NULL	1	25	27	1.52627E+12	NULL	0
1367	1800	1	1	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	3	41927	41927	0		1526265915	DFD46C95-0AA1-2EF6-27B0-195CB29D4791	NULL	1	26	28	1.52627E+12	NULL	0
1368	1800	1	3	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	9	8855	8855	0		1526265962	20B7C1A9-9C51-3A79-4749-1569730A2657	NULL	1	2	34	1.52627E+12	NULL	0
1369	1800	1	3	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	8	10391	10391	0		1526265965	20B7C1A9-9C51-3A79-4749-1569730A2657	NULL	1	3	35	1.52627E+12	NULL	0
1370	1800	1	3	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	10393	10393	0		1526265965	20B7C1A9-9C51-3A79-4749-1569730A2657	NULL	1	4	36	1.52627E+12	NULL	0
1371	1800	1	3	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	8	10898	10898	0		1526265965	20B7C1A9-9C51-3A79-4749-1569730A2657	NULL	1	5	37	1.52627E+12	NULL	0
1372	1800	1	3	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	7	10900	10900	0		1526265965	20B7C1A9-9C51-3A79-4749-1569730A2657	NULL	1	6	38	1.52627E+12	NULL	0
1373	1800	1	3	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	3	43705	43705	0		1526265997	20B7C1A9-9C51-3A79-4749-1569730A2657	NULL	1	7	39	1.52627E+12	NULL	0
1374	1800	1	4	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	10	10756	10756	0		1526266012	DF786D82-2F24-F49B-C629-CF5DF93D2E1E	NULL	1	2	42	1.52627E+12	NULL	0
1375	1800	1	5	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	6	13727	13727	0		1526266074	816C9FD9-7161-72EB-8041-AAE1087799B8	NULL	1	2	46	1.52627E+12	NULL	0
1376	1800	1	5	0	NULL	6787A9DC-3F26-1133-2D8F-3F514C03A24F	2	0	3	41084	41084	0		1526266100	816C9FD9-7161-72EB-8041-AAE1087799B8	NULL	1	3	47	1.52627E+12	NULL	0
1377	1800	1	8	0	NULL	2C2DF994-C429-7D09-FB5F-84C7635CC1FD	1	0	4	305000	305000	0		1526266870	AB2CC439-D2AD-3496-8F2D-A9F446CC148C	NULL	1	2	3	1.52627E+12	NULL	0
1378	1800	1	1	0	NULL	FD748CEB-DEFD-B9ED-A813-B6F13B48A496	2	0	7	11986	11986	0		1526267309	62C55A5E-953E-2D50-E10D-149BAB84179F	NULL	1	2	4	1.52627E+12	NULL	0
1379	1800	1	1	0	NULL	FD748CEB-DEFD-B9ED-A813-B6F13B48A496	2	0	7	12567	12567	0		1526267312	62C55A5E-953E-2D50-E10D-149BAB84179F	NULL	1	3	5	1.52627E+12	NULL	0
1380	1800	1	1	0	NULL	FD748CEB-DEFD-B9ED-A813-B6F13B48A496	2	0	7	12834	12834	0		1526267312	62C55A5E-953E-2D50-E10D-149BAB84179F	NULL	1	4	6	1.52627E+12	NULL	0
1381	1800	1	1	0	NULL	FD748CEB-DEFD-B9ED-A813-B6F13B48A496	2	0	7	13068	13068	0		1526267312	62C55A5E-953E-2D50-E10D-149BAB84179F	NULL	1	5	7	1.52627E+12	NULL	0
1382	1800	1	1	0	NULL	FD748CEB-DEFD-B9ED-A813-B6F13B48A496	2	0	7	14326	14326	0		1526267312	62C55A5E-953E-2D50-E10D-149BAB84179F	NULL	1	6	8	1.52627E+12	NULL	0
1383	1800	1	1	0	NULL	FD748CEB-DEFD-B9ED-A813-B6F13B48A496	2	0	7	14545	14545	0		1526267312	62C55A5E-953E-2D50-E10D-149BAB84179F	NULL	1	7	9	1.52627E+12	NULL	0
1384	1800	1	1	0	NULL	FD748CEB-DEFD-B9ED-A813-B6F13B48A496	2	0	3	21531	21531	0		1526267318	62C55A5E-953E-2D50-E10D-149BAB84179F	NULL	1	8	10	1.52627E+12	NULL	0
1385	1800	1	3	0	NULL	FD748CEB-DEFD-B9ED-A813-B6F13B48A496	2	0	9	5560	5560	0		1526267359	150B45F2-2699-5679-3D2D-6F68F47BDE94	NULL	1	2	16	1.52627E+12	NULL	0
1386	1800	1	3	0	NULL	FD748CEB-DEFD-B9ED-A813-B6F13B48A496	2	0	8	6966	6966	0		1526267362	150B45F2-2699-5679-3D2D-6F68F47BDE94	NULL	1	3	17	1.52627E+12	NULL	0
1387	1800	1	3	0	NULL	FD748CEB-DEFD-B9ED-A813-B6F13B48A496	2	0	7	6968	6968	0		1526267362	150B45F2-2699-5679-3D2D-6F68F47BDE94	NULL	1	4	18	1.52627E+12	NULL	0
1388	1800	1	3	0	NULL	FD748CEB-DEFD-B9ED-A813-B6F13B48A496	2	0	9	8619	8619	0		1526267362	150B45F2-2699-5679-3D2D-6F68F47BDE94	NULL	1	5	19	1.52627E+12	NULL	0
1389	1800	1	3	0	NULL	FD748CEB-DEFD-B9ED-A813-B6F13B48A496	2	0	3	27678	27678	0		1526267381	150B45F2-2699-5679-3D2D-6F68F47BDE94	NULL	1	6	20	1.52627E+12	NULL	0
1390	1800	1	4	0	NULL	FD748CEB-DEFD-B9ED-A813-B6F13B48A496	2	0	10	11208	11208	0		1526267396	B4916819-5E43-D9A3-5E56-181267320C1A	NULL	1	2	23	1.52627E+12	NULL	0
1391	1800	1	5	0	NULL	FD748CEB-DEFD-B9ED-A813-B6F13B48A496	2	0	6	13962	13962	0		1526267424	0C4E3386-12F3-F804-E441-BDBC08D088AD	NULL	1	2	27	1.52627E+12	NULL	0
1392	1800	1	5	0	NULL	FD748CEB-DEFD-B9ED-A813-B6F13B48A496	2	0	6	22256	22256	0		1526267432	0C4E3386-12F3-F804-E441-BDBC08D088AD	NULL	1	3	28	1.52627E+12	NULL	0
1393	1800	1	5	0	NULL	FD748CEB-DEFD-B9ED-A813-B6F13B48A496	2	0	3	140624	140624	0		1526267549	0C4E3386-12F3-F804-E441-BDBC08D088AD	NULL	1	4	29	1.52627E+12	NULL	0
