count(dqid)	uid
13	3AC0A9A6-E17B-2484-E400-925935E045F8
10	3E7264B1-C1CE-3CCC-2EA3-87B2BB1B57F2
32	41419CCD-7611-A39E-3131-728EB206AD40
10	43453367-DA36-1B03-3C5A-BD9DAA079723
11	436BF17F-23B9-855A-8274-B6457793A8CA
32	446C0A55-7A06-7AE3-8D42-4EF5CC0FAE41
4	44B27061-8C02-A831-F2D8-022BA3EC3A92
16	459C57C7-0955-5BD7-CE49-B109237FE578
19	464F7C5E-8DB1-F5AB-9F97-59BC6FC2990C
13	46A01C26-45E2-523C-3E47-CD304E69DA87
11	46B1F6EE-5A34-597A-D5EC-37FBBEFC3641
19	46F1D5F1-C56E-331E-7B0F-F9F54E1313E2
30	49970D56-8582-1661-1DF6-04759AC484BF
19	4B5B38F1-BDB6-4B73-8A01-4AF9BD51411F
8	4C9BAF53-4EF4-35F5-4581-CD6A3DA445BE
7	4D86A41B-3FA5-557F-8555-2321FDC737B8
11	4F78C1F4-1B29-759D-3EC9-9F4EA2806208
32	511B8327-2388-9BF6-309B-DDEA50E86631
16	51FEB825-3E7A-C6F8-8FF4-1AF1F45C1BEC
15	5318FD7B-6761-3714-29B5-F2E7E4C31219
32	5496E32E-8D1A-3B3C-FFDF-6B8FD37E675D
7	5520C0B7-6194-CD17-49C6-4C660F9A9A2C
9	58075590-33AE-0099-E565-80B2D065E4E7
22	58439AD5-82F9-F43F-9AA2-C8143C067048
32	58A6B208-B33B-9292-D081-1A5B679A0CF0
3	58B333BF-2A66-4D31-BD0B-F21E91533B98
25	59D60EB4-B5E0-40C1-40D9-08E25B0DE18F
15	59EFA2F1-2DEB-C852-FEC1-2223FB1F7669
11	5BAF361B-8A9A-C8A2-BE74-9A45907892F5
7	5C0EA1A1-B58D-E4C0-A7DA-6540A10BF7C9
25	5EAF7459-CF55-E17E-7D84-66087E395A6D
20	5F31F4F7-2697-8979-8470-119A7293CA48
15	5F80D68C-3739-13DE-00C2-779A9903095F
13	5FE36E0F-7D40-06AA-73BA-7E1C202FA853
20	610288A4-5164-91F2-4EA4-CF3F978F3723
7	616F8912-AB10-EC5E-0908-E66EA1653232
25	61EA9699-67B7-9782-3C50-E8E506F629DF
4	621119D2-9918-B08F-394D-6B16658F64BF
12	6275DA49-0FCC-D2A2-3E49-2881F22D5706
32	64F66765-4ADA-8117-DA8D-72E9BD2BF13D
25	6653F61A-68F2-BE59-E54A-0E23F7672066
19	6784480C-97E1-3DD6-107F-A48962E87625
8	6933E28A-A3A8-2D55-5A99-3F44DC1CC360
17	6B0AA97A-2AA2-8163-FC2E-57C3B9958113
19	6BC872F1-26A6-7D34-9EB2-FD1C0B4EFCC5
24	6DE51D6D-DD35-8394-17DA-6B6355A7662F
22	6DF109C5-E103-09A7-99C7-1F12E373EC5C
4	6E1E10B2-C873-0DC0-4658-962E02648191
13	6EA948C0-93C6-3406-5962-A2AD44008D17
32	6FA3AEF6-D403-B733-6E9E-EFEA543963F7
25	7177C368-1797-8C10-8D65-410DCD8E8266
16	73203E18-7596-D59F-54A0-4D7B0C2967A6
2	760BEF9C-69D1-26C0-2E11-5522ADE21777
32	76134BFF-0C0A-9DB2-3DFB-968D2F2ABB60
19	778C3450-C4A5-4652-D54E-BC323C9579E5
13	77EA8120-2728-6469-3280-2294F24F163E
11	78C54C6C-5E9D-94B5-0112-A5712A7F763D
2	79052026-A5E5-6A25-195F-78B7E1951182
8	7926152C-661B-809F-C451-0C870BFEDB1C
29	7AC2AC18-17C1-0B08-163A-4CFD010C5FFC
26	7AD14992-441D-36B8-98E2-358D08D10CCD
19	7AFF8866-62AC-9796-AE8B-D3415CA37E1D
16	7B4C28AD-A06C-9175-F229-68E6F4D936C4
31	7BBCEF03-5445-2C38-C590-B66E20799300
4	7DABAE1A-0765-EF4F-4927-CAE20212CA54
16	7EF354A2-8D59-3BBB-18FF-C1BC1A259359
16	80108C7D-2B53-1E08-82F6-DC396785C1CB
16	809D8E20-E35A-29CF-9CCB-BBCCE88FEE6A
32	81E097B8-DB8A-9579-CD49-03E354F920BC
16	8294671D-05AE-EAA8-F6F2-8D322BB489FA
12	83413874-2302-95FC-D2C5-735DCDD939D5
22	8480B37B-CBA6-7E39-7435-48409FA1C0A1
19	85C5C3C8-2B39-6886-438D-FC3A650B0F37
12	85FC7140-A467-260A-19A7-76EA99C8F595
14	872A9292-8275-AF80-CDFE-C3E17352A12A
13	87D90E1A-15A8-67B8-E7FA-DC8D2C09387D
12	8A95D35C-6E82-D73B-BF0D-12F2A48B6E86
32	8B0A94EE-F2C2-15F6-A02C-09D6AEB62CD8
7	8BBC759C-522C-B9EA-1DE0-2AF45EB2D272
33	8CF67CBE-97BD-650A-F564-3E281A7182FD
13	8D36FA80-B27E-3918-D03C-A880C53C9D0E
15	8DDB518D-961B-3729-E883-4F10FAEA7C95
28	8EDC1B44-97E6-87D8-7A99-F496E7CBAECA
16	8FB85B40-0022-BEF5-B504-7D0BF9E03A7D
3	926DC0CC-FB5E-2310-CB0D-AC59C63B80C0
2	93250170-B864-FF8C-37FB-D181F5761BE4
31	959FD16B-ABF6-3221-8D21-C7A071B3357D
28	9848A194-3C79-57D4-F681-A62529F09B13
15	98781AD6-3EA8-984F-D06E-01EC8406CD9F
19	9A6A822E-8169-80C3-E479-55F55F3E54BB
23	9AFE76A8-9F6A-C367-7671-1F4A2F965D96
15	9B20F15E-A8EB-7955-A0EE-17C0E18172BA
8	9C0160B4-26AD-67D6-203C-EC09D193FEA0
19	9CB26B7E-92AD-E56D-1A8A-2213C690F51C
16	9CC76B6F-9470-A6DF-86D5-B06D8EE7D10B
25	9E5CAE14-6B48-BC4A-392E-B9F4EF0AED58
20	9EC46D24-147E-9EDE-E830-EF9D97E79DB7
17	9F003D48-55D1-9D34-D942-F49D6DEB60E4
11	9FE7D7E9-E6D6-4A49-634F-20E41BDB76CD
14	A055D952-9253-834D-A11D-92D365053679
8	A0B936AE-8751-E9AE-FDC5-E80B6FC0930D
16	A1B2843F-0544-7717-BD0B-7131C9462B71
16	A2048396-B3B9-B15C-661F-60EEAACC3A86
10	A23ED3F2-5018-B336-DA2B-31BE81D5F16E
16	A3219195-4084-3657-34A4-6F6445E23015
24	A48EC20F-B9AF-3F70-D1D4-BA5CA7D33B46
16	A81260DD-CD92-F30D-43E7-52C06073391E
32	A8807935-479F-654E-88AB-F28DB0379EC9
14	A89FB21C-CEF1-4F55-DBD5-9F3DAD2E971C
11	A9DE7DF0-F5FF-B2EF-0FB8-E0A563025B07
36	AA0228FE-18DC-92E7-5649-037EDDDE42AA
7	AB7AFF1D-D2DC-AE86-E818-A1A6E640835E
15	ABE63F16-A10C-E9D9-B956-1FC2ECD184FF
9	AC61AD07-7D1F-C7B6-C882-4C2E9ED95592
22	AD9D613A-2613-9E1D-03CA-D27DF63A9452
11	ADDB7DA8-99AC-7D51-6B0F-C97CA66627E3
26	AF21FFDE-0BB1-7B08-EBDB-97FFF3E0556B
4	B27F4A1C-3619-6ACD-1240-72153FB02555
25	B34227E9-1439-1B07-1E40-6DD1491963AD
98	B3802901-06EE-69C4-70A3-405CEEE1E0EF
13	B3B780B4-0AD8-A4BA-5B21-FF914B9B78CA
32	B3E8B617-4977-D2CD-DD53-A56803290C88
19	B6279789-AB41-1070-8A00-21BADE74BD58
33	B8713B8E-7177-683E-ACBF-4B29BCA24DB2
16	B87FCD4B-AE19-32AE-4A95-0B9F1B656802
25	B9F90749-B1E0-5F5F-95CA-A8A647BE30E3
13	B9F9D95F-AE73-7E6A-59DF-D9A0BD763E03
13	BC0B8B62-BBFD-FAAF-E47B-B07D74A634E4
15	BC516751-B888-256A-A038-3C46826D68A9
13	BE0C3A77-1CCE-96C2-4EB9-B28AB442EA91
22	BE54D577-CD09-B7FC-1216-5A5A8788FFF8
16	C016579C-1117-CBC5-AB9D-1585DF9DD625
16	C02C9A95-A18F-B9FA-7D67-380C92C792B0
22	C067EFFD-22D4-0839-4A6D-0875EE4DA4E5
32	C310BC67-99A8-9E04-181D-66A246A186BB
4	C4D2AEBD-A08F-EC7E-F285-A52D4CED9906
7	C539E94E-511D-A7D5-3CCE-6D8DA3E6EBFF
16	C67D0521-F8B9-946E-DA70-05E58FD000DA
16	C6B67E10-99D8-E294-3A1A-B8DA8672DE18
65	C92FC1A3-EFC0-7997-7D4B-1FCCABA75F19
38	C970B341-D2CA-AC07-95E7-08308472F28C
3	CB0181FF-9A81-CA1B-41BE-292B09740A38
16	CCB227E1-8655-3D14-6405-116807EE7A29
16	CE43E307-FCAF-1AE6-8F3E-D98196DAB5D6
13	CECFECAC-F64A-D5EB-0663-6334B2BB7DAC
35	CF49D9B3-B86A-7DCC-7523-AE1BAC0701A0
31	CF902FB5-3E48-E0B8-D300-DF92F20807C2
8	CFF0F9BB-17C3-20B8-CDB9-5310A66D1C9E
32	D1CC5ADA-CF73-3ED1-EC1A-0BB252FEAE55
19	D2946521-9590-7A0B-2B1E-1627A153C8DC
10	D346A519-C77C-2E5D-A45B-285C43EEAA05
16	D3A0A686-92A3-7242-11AD-6EEEC74E0AA0
19	D44258B5-5587-0D13-CD7A-167E25945243
32	D44F7B59-DF58-863F-B8ED-0C5A41A36F8C
22	D47826EE-DB31-4DE4-0CC3-7C5AA060095D
17	D601394C-5E8E-F922-1720-0B5DF2448B14
16	D610DEA0-90C7-EA2D-2153-F339C79122AB
13	D71205A7-D52B-04EB-2C61-E841A724DB6F
13	D8394D65-D00E-0F7E-0773-5A39F5E681F2
13	D843F679-BE6C-A977-C830-6EC93A755796
32	D84C3E89-C264-B936-9F72-53F39E0FBFFF
16	D85BFA65-957D-73C8-CD69-921A6B2BC059
8	D982C69E-C953-5D7F-F1E5-077ECD58E338
28	DA8028E9-B2DA-4DE8-F0B4-25381C605E4B
2	DB2D9552-7FA6-15F5-8CCB-2160036A12A8
13	DC7D6FCC-6330-BE28-86BB-F06D50A254E9
33	DD982476-7A9D-7F70-B8F9-E68B87214C53
15	DDAB7DEE-6463-D08E-CF44-605AEC8D9518
16	DFB8DC88-CDC0-3CCB-461D-3C40B97E5343
13	E0385876-D1BB-6981-6B9D-FF939C579A8A
7	E1A069F3-09B1-3BE6-0278-22B3B73485D8
8	E1F83553-20F4-7802-81EF-AC2351031FFF
4	E39DA8AB-71FF-8850-8D3B-585C3EC0A4B1
24	E3C7FCA8-57DC-FF29-4DD3-A7D111587ADE
16	E5A11902-2FBD-6C19-2F5D-79E230B37255
21	E692D97D-E912-E101-CD3D-BBD185C4409A
31	E6BF0425-8BC4-C387-5E58-CBEF2449B711
16	E87E60A4-0116-AD28-7281-736A940EC8B7
25	E99E43D5-3106-283D-D60E-4127DDE08C8E
10	EA8DFDB3-7291-04AE-D46F-A56E29B4CA70
19	EBB841E4-C1E1-89D2-7895-852FB9A654E8
64	ED16C910-0500-1D79-EFF0-B361B323B2D4
4	F0393828-182B-5735-0996-8583525F7AF0
11	F0BDD263-E8F4-E838-43E9-7E17A01DAEFD
28	F0D99B37-481A-385C-9719-F5E163823F8D
16	F1F991D1-949E-6B6B-7A44-DF6F665D9353
4	F2D46998-4EAB-3D7F-A251-CC961B26C02F
13	F54AB68E-DDBD-1641-4B80-EFC49FCB088C
4	F54C1387-85C3-64BB-C71E-4ABFD99DE743
7	F98F0908-BB47-2EB5-7BC0-565E30EEBD3E
13	F997BA2F-C891-74A3-3E54-3EEEFC0E02FC
13	FB85FD42-943C-CCBD-A511-6CDC98DC7EB7
32	FC990FBF-39E7-A9D6-DD2F-AA2B7E540621
4	FC9A3449-9ECB-3313-0400-C7808E456CD4
64	FD9B0178-59C1-CC89-2256-C69C931E02C2
32	FED8A669-65FF-6D98-48B6-2948A3905E43
15	FEE7369A-2F7C-25CA-A0CD-F497A8654F63
12	FFA308F9-BDE1-1867-947A-AD3AF7D611C8
28	null
