count(dqid)	uid
18	EB839DD7-FE6F-A25F-1BCC-D7D21C47909A
30	ED02C0E1-CE39-A06C-1F4B-FE5065B0F26A
16	ED4F3013-816C-A76E-64BB-A1E688338EB3
13	EDA8AEDD-E5ED-0192-EFF4-37F2EF11859F
9	EEE20821-33F3-DF6F-D777-061FD8C73353
9	EEF521C5-68FF-C1F2-67FF-1D429F100AAC
9	EF154675-4552-37BE-5938-9DE3A85A1384
3	EF682507-98DE-21C9-060B-C19A50B71A6A
30	EF73B2AB-BDFF-DAFA-F57B-5ECADE272D8E
30	EFD12A9C-B563-65D9-00A6-EBEBF2C23B1D
30	EFF35CE0-EE73-D33D-93B5-5261A5B22FD3
30	F0712148-8E36-CC02-3072-86E70C50886B
13	F153F516-B226-5FEB-5CA4-AC32F406EF2C
12	F17843F4-9C18-5866-2B4D-8FC9D8F0A4CD
9	F1E62428-4111-000F-E868-5BA2619C69D3
11	F2D3E924-C673-325F-A784-E8F498C6118A
9	F4F3D457-2C7A-66CD-FF24-AECB5BE4E338
20	F584F80D-0A74-400C-5BED-C3B198395BCA
29	F5A38361-F722-8473-3865-2FB98E2534EE
21	F5C6F01D-8953-53D7-7DCA-F37E72B5E011
17	F6523DD1-B1A5-B47B-88AA-161E14C6141E
17	F7580894-AED0-56CC-A398-F25621FC81ED
9	F7FD089D-08F9-59C5-5752-5D61411DE7BD
9	F847AEF3-5B1D-CD78-6412-609EEBDEDAAB
28	F89B44DF-039A-FC12-58DF-BC406A040204
31	F9971062-424E-D271-BF92-11BA4342BF7A
11	FB6DDD7E-6749-8F04-05E3-3FB46C146E7F
15	FBBCE237-EB6B-024B-988B-1E02C1AECBFD
16	FBFD61CD-A96E-C727-11D9-5F600CB4221C
30	FC22C18C-818C-2C92-C3E4-689EB79F4B7D
2	FC355882-95D6-37E3-A54D-859BE7CD2C79
12	FC455B4D-9051-423B-1B68-5DFF6575C755
15	FCC0A953-072B-5541-7089-D8F6174BC1EE
13	FCEF134A-3F50-FF9F-7A42-C4EBA2013392
30	FE31060E-FE17-B569-0E21-F4ECCBB940E0
9	FE9E3513-1B83-BE9C-9476-465C36CC44E1
15	FEF497C9-7A1A-804E-44C0-94045B2CFA3A
121	null
